announcements,withdrawals,nlri_ann,dups,origin_0,origin_2,origin_changes,as_path_max,unique_as_path_max,edit_distance_avg,edit_distance_max,edit_distance_dict_0,edit_distance_dict_1,edit_distance_dict_2,edit_distance_dict_3,edit_distance_dict_4,edit_distance_dict_5,edit_distance_dict_6,edit_distance_unique_dict_0,edit_distance_unique_dict_1,imp_wd,imp_wd_spath,imp_wd_dpath,number_rare_ases,rare_ases_avg,flaps,nadas,label,window_start,window_end
6,1,6,0,4,0,0,12,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.06976744186046512,0,0,normal,2001-07-19 00:22:39,2001-07-19 00:22:40
12,0,12,0,11,1,0,10,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0.2564102564102564,0,0,normal,2001-07-19 00:22:45,2001-07-19 00:22:46
13,2,13,0,12,1,0,6,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0.21875,0,0,normal,2001-07-19 00:23:03,2001-07-19 00:23:04
2,4,2,0,1,1,0,7,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0.6923076923076923,0,10,normal,2001-07-19 00:23:08,2001-07-19 00:23:09
2,0,2,0,0,0,0,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1.0,0,0,normal,2001-07-19 00:23:11,2001-07-19 00:23:12
5,4,5,0,4,1,0,9,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.4444444444444444,0,10,normal,2001-07-19 00:23:12,2001-07-19 00:23:13
8,1,8,0,8,0,0,5,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.13157894736842105,0,0,normal,2001-07-19 00:23:32,2001-07-19 00:23:33
2,2,2,0,0,2,0,5,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.8,0,10,normal,2001-07-19 00:23:37,2001-07-19 00:23:38
3,0,3,0,3,0,0,14,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0.30303030303030304,0,0,normal,2001-07-19 00:23:39,2001-07-19 00:23:40
10,0,10,0,9,1,0,13,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0.3448275862068966,0,0,normal,2001-07-19 00:23:40,2001-07-19 00:23:41
1,0,1,0,0,1,0,3,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.0,0,0,normal,2001-07-19 00:23:49,2001-07-19 00:23:50
23,1,23,0,21,2,0,11,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0.23076923076923078,0,0,normal,2001-07-19 00:24:02,2001-07-19 00:24:03
2,0,2,0,1,1,0,5,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.8,0,0,normal,2001-07-19 00:24:03,2001-07-19 00:24:04
38,2,38,0,38,0,0,15,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0.0847457627118644,0,0,normal,2001-07-19 00:24:08,2001-07-19 00:24:09
15,0,15,0,15,0,0,7,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.16901408450704225,0,0,normal,2001-07-19 00:24:29,2001-07-19 00:24:30
0,2,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,normal,2001-07-19 00:24:30,2001-07-19 00:24:31
1,0,1,0,1,0,0,6,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1.0,0,0,normal,2001-07-19 00:24:31,2001-07-19 00:24:32
16,8,16,0,16,0,0,7,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0.14285714285714285,0,0,normal,2001-07-19 00:24:35,2001-07-19 00:24:36
2,0,2,0,0,0,0,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1.0,0,0,normal,2001-07-19 00:24:39,2001-07-19 00:24:40
16,0,16,0,12,4,0,6,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0.125,0,0,normal,2001-07-19 00:24:56,2001-07-19 00:24:57
5,0,5,0,1,4,0,6,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.11538461538461539,0,0,normal,2001-07-19 00:24:58,2001-07-19 00:24:59
12,0,12,0,12,0,0,10,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0.1282051282051282,0,0,normal,2001-07-19 00:25:02,2001-07-19 00:25:03
2,0,2,0,0,0,0,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1.0,0,0,normal,2001-07-19 00:25:11,2001-07-19 00:25:12
13,2,13,0,8,5,0,6,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.08955223880597014,0,0,normal,2001-07-19 00:25:22,2001-07-19 00:25:23
33,0,33,0,26,7,0,9,2,1.8,2,0,1,4,0,0,0,0,0,1,0,0,0,32,0.17297297297297298,0,0,normal,2001-07-19 00:25:28,2001-07-19 00:25:29
0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,normal,2001-07-19 00:25:42,2001-07-19 00:25:43
7,0,7,0,7,0,0,7,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.06896551724137931,0,0,normal,2001-07-19 00:25:43,2001-07-19 00:25:44
26,2,26,0,26,0,0,10,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0.109375,0,0,normal,2001-07-19 00:25:52,2001-07-19 00:25:53
15,1,15,0,15,0,0,9,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0.2891566265060241,0,0,normal,2001-07-19 00:25:54,2001-07-19 00:25:55
11,1,11,0,10,1,0,10,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0.15873015873015872,0,0,normal,2001-07-19 00:25:58,2001-07-19 00:25:59
1,0,1,0,1,0,0,3,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.0,0,0,normal,2001-07-19 00:26:11,2001-07-19 00:26:12
58,0,58,0,56,2,0,9,2,5.5,8,0,0,0,1,0,0,0,0,0,0,0,0,28,0.09032258064516129,0,0,normal,2001-07-19 00:26:21,2001-07-19 00:26:22
21,0,21,0,20,1,0,10,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.005952380952380952,0,0,normal,2001-07-19 00:26:29,2001-07-19 00:26:30
1,0,1,0,1,0,0,5,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.8,0,0,normal,2001-07-19 00:26:37,2001-07-19 00:26:38
4,0,4,0,4,0,0,8,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.125,0,0,normal,2001-07-19 00:26:38,2001-07-19 00:26:39
2,0,2,0,0,0,0,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1.0,0,0,normal,2001-07-19 00:26:40,2001-07-19 00:26:41
22,14,22,0,22,0,0,12,2,10.0,10,0,0,0,0,0,0,0,0,0,0,0,0,25,0.20161290322580644,2,10,normal,2001-07-19 00:26:47,2001-07-19 00:26:48
4,1,4,0,4,0,0,11,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0.25,0,0,normal,2001-07-19 00:26:56,2001-07-19 00:26:57
2,2,2,0,2,0,0,5,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.5555555555555556,0,10,normal,2001-07-19 00:27:08,2001-07-19 00:27:09
2,0,2,0,0,0,0,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1.0,0,0,normal,2001-07-19 00:27:11,2001-07-19 00:27:12
20,1,20,0,20,0,0,9,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0.16666666666666666,0,0,normal,2001-07-19 00:27:13,2001-07-19 00:27:14
41,1,41,0,41,0,0,10,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0.04954954954954955,0,0,normal,2001-07-19 00:27:15,2001-07-19 00:27:16
4,0,4,0,4,0,0,7,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0.44,0,0,normal,2001-07-19 00:27:26,2001-07-19 00:27:27
0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,normal,2001-07-19 00:27:35,2001-07-19 00:27:36
24,3,24,0,24,0,0,8,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0.1262135922330097,0,0,normal,2001-07-19 00:27:40,2001-07-19 00:27:41
15,14,15,0,15,0,0,9,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0.1326530612244898,0,10,normal,2001-07-19 00:27:42,2001-07-19 00:27:43
4,1,4,0,4,0,0,7,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0.52,0,0,normal,2001-07-19 00:27:54,2001-07-19 00:27:55
1,0,1,0,1,0,0,4,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1.0,0,0,normal,2001-07-19 00:28:03,2001-07-19 00:28:04
27,8,27,0,27,0,0,8,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0.25,0,0,normal,2001-07-19 00:28:08,2001-07-19 00:28:09
34,2,34,0,34,0,0,7,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0.05232558139534884,0,0,normal,2001-07-19 00:28:12,2001-07-19 00:28:13
1,0,1,0,1,0,0,6,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1.0,0,0,normal,2001-07-19 00:28:23,2001-07-19 00:28:24
3,0,3,0,0,3,0,6,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,normal,2001-07-19 00:28:24,2001-07-19 00:28:25
0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,normal,2001-07-19 00:28:34,2001-07-19 00:28:35
8,0,8,0,4,4,0,7,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0.32558139534883723,0,0,normal,2001-07-19 00:28:35,2001-07-19 00:28:36
23,11,23,0,16,7,0,6,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,normal,2001-07-19 00:28:38,2001-07-19 00:28:39
2,0,2,0,0,0,0,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1.0,0,0,normal,2001-07-19 00:28:40,2001-07-19 00:28:41
3,0,3,0,3,0,0,11,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.32,0,0,normal,2001-07-19 00:28:52,2001-07-19 00:28:53
24,4,24,0,15,9,0,7,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0.14545454545454545,0,0,normal,2001-07-19 00:29:04,2001-07-19 00:29:05
4,4,4,0,1,3,0,5,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.1111111111111111,0,10,normal,2001-07-19 00:29:07,2001-07-19 00:29:08
2,0,2,0,0,0,0,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1.0,0,0,normal,2001-07-19 00:29:11,2001-07-19 00:29:12
5,1,5,0,2,3,0,6,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.26666666666666666,0,0,normal,2001-07-19 00:29:21,2001-07-19 00:29:22
24,0,24,0,15,9,0,7,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0.09174311926605505,0,0,normal,2001-07-19 00:29:33,2001-07-19 00:29:34
22,0,22,0,13,9,0,6,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.041666666666666664,0,0,normal,2001-07-19 00:29:36,2001-07-19 00:29:37
0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,normal,2001-07-19 00:29:51,2001-07-19 00:29:52
9,3,9,0,4,5,0,8,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0.35555555555555557,0,0,normal,2001-07-19 00:30:00,2001-07-19 00:30:01
2,5,2,0,1,1,0,6,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.5,0,10,normal,2001-07-19 00:30:04,2001-07-19 00:30:05
3,0,3,0,0,3,0,6,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,normal,2001-07-19 00:30:20,2001-07-19 00:30:21
17,5,17,0,16,1,0,6,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0.3150684931506849,0,0,normal,2001-07-19 00:30:29,2001-07-19 00:30:30
21,0,21,0,13,8,0,6,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0.14130434782608695,0,0,normal,2001-07-19 00:30:32,2001-07-19 00:30:33
2,0,2,0,0,0,0,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1.0,0,0,normal,2001-07-19 00:30:40,2001-07-19 00:30:41
1,0,1,0,0,1,0,3,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.0,0,0,normal,2001-07-19 00:30:47,2001-07-19 00:30:48
4,3,4,0,4,0,0,3,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,10,normal,2001-07-19 00:30:49,2001-07-19 00:30:50
23,0,23,0,18,5,0,8,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.1188118811881188,0,0,normal,2001-07-19 00:30:57,2001-07-19 00:30:58
20,1,20,0,18,2,0,6,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.14285714285714285,0,0,normal,2001-07-19 00:31:02,2001-07-19 00:31:03
1,0,1,0,0,0,0,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0,0,normal,2001-07-19 00:31:11,2001-07-19 00:31:12
1,0,1,0,0,0,0,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0,0,normal,2001-07-19 00:31:12,2001-07-19 00:31:13
1,0,1,0,0,1,0,3,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.0,0,0,normal,2001-07-19 00:31:15,2001-07-19 00:31:16
7,0,7,0,7,0,0,8,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,normal,2001-07-19 00:31:19,2001-07-19 00:31:20
12,2,12,0,10,2,0,10,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.13559322033898305,0,0,normal,2001-07-19 00:31:24,2001-07-19 00:31:25
0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,normal,2001-07-19 00:31:31,2001-07-19 00:31:32
17,0,17,0,17,0,0,6,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.0958904109589041,0,0,normal,2001-07-19 00:31:32,2001-07-19 00:31:33
1,0,1,0,1,0,0,5,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.8,0,0,normal,2001-07-19 00:31:44,2001-07-19 00:31:45
22,1,22,0,22,0,0,8,2,5.0,5,0,0,0,0,0,1,0,0,0,0,0,0,18,0.15517241379310345,0,0,normal,2001-07-19 00:31:51,2001-07-19 00:31:52
15,14,15,0,14,1,0,6,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0.2125,0,10,normal,2001-07-19 00:32:01,2001-07-19 00:32:02
1,0,1,0,1,0,0,4,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1.0,0,0,normal,2001-07-19 00:32:13,2001-07-19 00:32:14
22,6,22,0,22,0,0,8,2,3.8,4,0,0,0,1,4,0,0,0,0,0,0,0,13,0.1326530612244898,0,0,normal,2001-07-19 00:32:19,2001-07-19 00:32:20
11,5,11,0,11,0,0,7,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0.2830188679245283,0,0,normal,2001-07-19 00:32:31,2001-07-19 00:32:32
2,1,2,0,0,0,0,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1.0,0,0,normal,2001-07-19 00:32:40,2001-07-19 00:32:41
1,4,1,0,1,0,0,6,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1.0,0,10,normal,2001-07-19 00:32:46,2001-07-19 00:32:47
14,0,14,0,13,1,0,7,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0.1724137931034483,0,0,normal,2001-07-19 00:32:47,2001-07-19 00:32:48
164,3,164,0,163,1,0,8,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0.02696871628910464,0,0,normal,2001-07-19 00:32:58,2001-07-19 00:32:59
2,0,2,0,0,0,0,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1.0,0,0,normal,2001-07-19 00:33:12,2001-07-19 00:33:13
10,0,10,0,7,1,0,9,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0.2,0,0,normal,2001-07-19 00:33:13,2001-07-19 00:33:14
23,3,23,0,16,5,0,10,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0.12258064516129032,0,0,normal,2001-07-19 00:33:15,2001-07-19 00:33:16
130,5,130,0,129,1,0,9,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0.05516014234875445,0,0,normal,2001-07-19 00:33:25,2001-07-19 00:33:26
95,0,95,0,94,1,0,7,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0.035196687370600416,0,0,normal,2001-07-19 00:33:26,2001-07-19 00:33:27
169,27,169,0,168,1,0,10,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0.02027027027027027,0,0,normal,2001-07-19 00:33:42,2001-07-19 00:33:43
20,11,20,0,15,3,0,9,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0.232,0,10,normal,2001-07-19 00:33:45,2001-07-19 00:33:46
0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,normal,2001-07-19 00:33:53,2001-07-19 00:33:54
19,0,19,0,14,3,0,6,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.018018018018018018,0,0,normal,2001-07-19 00:33:54,2001-07-19 00:33:55
14,0,14,0,12,0,0,16,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.05454545454545454,0,0,normal,2001-07-19 00:34:13,2001-07-19 00:34:14
615,6,615,0,609,4,0,16,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,0.03127506014434643,0,0,normal,2001-07-19 00:34:14,2001-07-19 00:34:15
779,1,779,0,774,5,0,13,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,0.028361344537815126,0,0,normal,2001-07-19 00:34:19,2001-07-19 00:34:20
0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,normal,2001-07-19 00:34:37,2001-07-19 00:34:38
2,0,2,0,0,0,0,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1.0,0,0,normal,2001-07-19 00:34:40,2001-07-19 00:34:41
37,3,37,0,37,0,0,11,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0.05263157894736842,0,0,normal,2001-07-19 00:34:42,2001-07-19 00:34:43
34,1,34,0,31,1,0,13,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0.140625,0,0,normal,2001-07-19 00:34:44,2001-07-19 00:34:45
11,5,11,0,10,1,0,7,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0.1746031746031746,0,0,normal,2001-07-19 00:34:46,2001-07-19 00:34:47
57,20,57,0,57,0,0,11,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0.07246376811594203,0,0,normal,2001-07-19 00:35:10,2001-07-19 00:35:11
2,0,2,0,0,0,0,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1.0,0,0,normal,2001-07-19 00:35:12,2001-07-19 00:35:13
20,0,20,0,20,0,0,13,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0.08208955223880597,0,0,normal,2001-07-19 00:35:13,2001-07-19 00:35:14
28,1,28,0,25,1,0,13,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.043478260869565216,0,0,normal,2001-07-19 00:35:14,2001-07-19 00:35:15
250,2,250,0,248,0,0,16,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0.037834311806914545,0,0,normal,2001-07-19 00:35:36,2001-07-19 00:35:37
42,1,42,0,39,1,0,16,2,3.0,3,0,0,0,3,0,0,0,0,0,0,0,0,29,0.10034602076124567,0,0,normal,2001-07-19 00:35:41,2001-07-19 00:35:42
618,0,618,0,612,6,0,9,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,0.022823779193205943,0,0,normal,2001-07-19 00:36:04,2001-07-19 00:36:05
106,0,106,0,103,3,0,10,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0.10681399631675875,0,0,normal,2001-07-19 00:36:08,2001-07-19 00:36:09
322,1,322,0,316,6,0,9,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0.0455820476858345,0,0,normal,2001-07-19 00:36:09,2001-07-19 00:36:10
650,14,650,0,647,3,0,10,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0.021372595582996912,0,0,normal,2001-07-19 00:36:33,2001-07-19 00:36:34
25,4,25,0,23,2,0,15,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0.125,0,0,normal,2001-07-19 00:36:37,2001-07-19 00:36:38
16,3,16,0,14,2,0,8,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0.16666666666666666,0,0,normal,2001-07-19 00:36:39,2001-07-19 00:36:40
2,0,2,0,0,0,0,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1.0,0,0,normal,2001-07-19 00:36:40,2001-07-19 00:36:41
1,1,1,0,1,0,0,4,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1.0,1,10,normal,2001-07-19 00:36:59,2001-07-19 00:37:00
23,0,23,0,20,3,0,7,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0.11940298507462686,0,0,normal,2001-07-19 00:37:00,2001-07-19 00:37:01
229,3,229,0,225,4,0,8,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0.05466970387243736,0,0,normal,2001-07-19 00:37:06,2001-07-19 00:37:07
524,7,524,0,519,5,0,11,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,0.03929640718562874,0,0,normal,2001-07-19 00:37:07,2001-07-19 00:37:08
2,0,2,0,0,0,0,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1.0,0,0,normal,2001-07-19 00:37:12,2001-07-19 00:37:13
392,1,392,0,390,2,0,9,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0.030133448127421438,0,0,normal,2001-07-19 00:37:26,2001-07-19 00:37:27
1,0,1,0,1,0,0,4,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1.0,0,0,normal,2001-07-19 00:37:27,2001-07-19 00:37:28
388,12,388,0,384,4,0,7,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0.05287206266318538,0,0,normal,2001-07-19 00:37:35,2001-07-19 00:37:36
26,1,26,0,25,1,0,13,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0.2987012987012987,0,0,normal,2001-07-19 00:37:36,2001-07-19 00:37:37
237,1,237,0,234,3,0,9,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0.035302593659942365,0,0,normal,2001-07-19 00:37:54,2001-07-19 00:37:55
0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,normal,2001-07-19 00:37:56,2001-07-19 00:37:57
26,3,26,0,26,0,0,14,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0.20930232558139536,0,0,normal,2001-07-19 00:38:03,2001-07-19 00:38:04
21,1,21,0,21,0,0,7,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.11764705882352941,0,0,normal,2001-07-19 00:38:06,2001-07-19 00:38:07
7,2,7,0,7,0,0,7,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.3076923076923077,0,0,normal,2001-07-19 00:38:24,2001-07-19 00:38:25
24,9,24,0,24,0,0,17,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0.19375,0,0,normal,2001-07-19 00:38:32,2001-07-19 00:38:33
10,2,10,0,10,0,0,7,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.14035087719298245,0,0,normal,2001-07-19 00:38:34,2001-07-19 00:38:35
2,0,2,0,0,0,0,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1.0,0,0,normal,2001-07-19 00:38:40,2001-07-19 00:38:41
15,1,15,0,13,0,0,11,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.12371134020618557,0,0,normal,2001-07-19 00:38:53,2001-07-19 00:38:54
28,3,28,0,24,2,0,14,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0.19444444444444445,0,0,normal,2001-07-19 00:38:58,2001-07-19 00:38:59
21,0,21,0,18,1,0,9,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0.2033898305084746,0,0,normal,2001-07-19 00:39:03,2001-07-19 00:39:04
2,0,2,0,0,0,0,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1.0,0,0,normal,2001-07-19 00:39:12,2001-07-19 00:39:13
7,1,7,0,5,0,0,16,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.12903225806451613,0,0,normal,2001-07-19 00:39:22,2001-07-19 00:39:23
120,1,120,0,117,1,0,16,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0.05434782608695652,0,0,normal,2001-07-19 00:39:26,2001-07-19 00:39:27
11,0,11,0,11,0,0,8,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0.28125,0,0,normal,2001-07-19 00:39:31,2001-07-19 00:39:32
18,1,18,0,18,0,0,9,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0.09395973154362416,0,0,normal,2001-07-19 00:39:48,2001-07-19 00:39:49
147,375,147,0,132,15,0,9,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0.02021563342318059,19,10,normal,2001-07-19 00:39:56,2001-07-19 00:39:57
11,0,11,0,10,1,0,11,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0.3050847457627119,0,0,normal,2001-07-19 00:39:57,2001-07-19 00:39:58
76,0,76,0,72,4,0,11,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0.05602716468590832,0,0,normal,2001-07-19 00:40:14,2001-07-19 00:40:15
9,2,9,0,8,0,0,9,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0.22807017543859648,0,0,normal,2001-07-19 00:40:25,2001-07-19 00:40:26
52,9,52,0,48,4,0,10,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0.08888888888888889,0,0,normal,2001-07-19 00:40:26,2001-07-19 00:40:27
2,0,2,0,0,0,0,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1.0,0,0,normal,2001-07-19 00:40:40,2001-07-19 00:40:41
31,0,31,0,30,1,0,15,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0.0694980694980695,0,0,normal,2001-07-19 00:40:41,2001-07-19 00:40:42
